dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191217,000000,0,0.1,0,215,41.2,0
20191217,000100,0,0.1,0,215,41.3,1
20191217,000200,0,0.1,0,215,41.3,0
20191217,000300,0,0.1,0,215,41.3,0
20191217,000400,0,0.1,0,215,41.4,0
20191217,000500,0,0.1,0,215,41.7,0
20191217,000600,0,0.1,0,215,42,0
20191217,000700,0,0.1,0,215,42,0
20191217,000800,0,0.1,0,215,42.3,0
20191217,000900,0,0.1,0,215,42.3,0
20191217,001000,0,0.1,0,215,42.4,0
20191217,001100,0,0.1,0,215,42.4,0
20191217,001200,0,0.1,0,215,42.4,0
20191217,001300,0,0.1,0,215,42.4,0
20191217,001400,0,0.1,0,215,42.4,0
20191217,001500,0,0.1,0,215,42.4,0
20191217,001600,0,0.1,0,215,42.5,0
20191217,001700,0,0.1,0,215,42.5,0
20191217,001800,0,0.1,0,215,42.7,0
20191217,001900,0,0.1,0,215,42.7,0
20191217,002000,0,0.1,0,215,42.9,0
20191217,002100,0,0.1,0,215,42.9,0
20191217,002200,0,0.1,0,215,42.9,0
20191217,002300,0,0.1,0,215,42.9,0
20191217,002400,0,0.1,0,215,42.6,0
20191217,002500,0,0.1,0,215,42.6,0
20191217,002600,0,0.1,0,215,42.3,0
20191217,002700,0,0.1,0,215,42.3,0
20191217,002800,0,0.1,0,215,42,0
20191217,002900,0,0.1,0,215,42,0
20191217,003000,0,0.1,0,215,41.8,0
20191217,003100,0,0.1,0,215,41.8,0
20191217,003200,0,0.1,0,215,41.7,0
20191217,003300,0,0.1,0,215,41.7,0
20191217,003400,0,0.1,0,215,41.7,0
20191217,003500,0,0.1,0,215,41.7,1
20191217,003600,0,0.1,0,215,41.6,0
20191217,003700,0,0.1,0,215,41.6,0
20191217,003800,0,0.1,0,215,41.6,0
20191217,003900,0,0.1,0,215,41.7,0
20191217,004000,0,0.1,0,215,41.7,0
20191217,004100,0,0.1,0,215,41.8,0
20191217,004200,0,0.1,0,215,41.9,0
20191217,004300,0,0.1,0,215,42,0
20191217,004400,0,0.1,0,215,42,0
20191217,004500,0,0.1,0,215,42.1,0
20191217,004600,0,0.1,0,215,42.4,0
20191217,004700,0,0.1,0,215,42.7,0
20191217,004800,0,0.1,0,215,42.7,0
20191217,004900,0,0.1,0,215,43.1,0
